RFID,Antenna,DateTime,Feeder,TestRFID_DateTime,Time_diff,Corrected_DateTime,Note
01103FD963,1, 12/08/2021 14:26:56,Feeder05,,, 12/08/2021 14:26:56,
01103FD963,2, 12/08/2021 14:26:56,Feeder05,,, 12/08/2021 14:26:56,
01103FD963,1, 12/08/2021 14:26:57,Feeder05,,, 12/08/2021 14:26:57,
01103FD963,2, 12/08/2021 14:26:58,Feeder05,,, 12/08/2021 14:26:58,
01103FD963,1, 12/08/2021 14:26:58,Feeder05,,, 12/08/2021 14:26:58,
01103FD963,2, 12/08/2021 14:26:59,Feeder05,,, 12/08/2021 14:26:59,
01103FD963,1, 12/08/2021 14:26:59,Feeder05,,, 12/08/2021 14:26:59,
01103F651E,2, 12/08/2021 14:27:32,Feeder05,,, 12/08/2021 14:27:32,
01103F651E,1, 12/08/2021 14:27:34,Feeder05,,, 12/08/2021 14:27:34,
011016D1F5,2, 12/08/2021 14:28:22,Feeder05,,, 12/08/2021 14:28:22,
011016D1F5,1, 12/08/2021 14:28:23,Feeder05,,, 12/08/2021 14:28:23,
011016D1F5,2, 12/08/2021 14:29:00,Feeder05,,, 12/08/2021 14:29:00,
011016D1F5,2, 12/08/2021 14:29:02,Feeder05,,, 12/08/2021 14:29:02,
011016D1F5,1, 12/08/2021 14:29:19,Feeder05,,, 12/08/2021 14:29:19,
011016D1F5,2, 12/08/2021 14:29:20,Feeder05,,, 12/08/2021 14:29:20,
011016D1F5,1, 12/08/2021 14:29:46,Feeder05,,, 12/08/2021 14:29:46,
01103F651E,2, 12/08/2021 14:30:41,Feeder05,,, 12/08/2021 14:30:41,
011016DE2E,2, 12/08/2021 14:33:41,Feeder05,,, 12/08/2021 14:33:41,
011016DE2E,2, 12/08/2021 14:33:43,Feeder05,,, 12/08/2021 14:33:43,
01103FD898,2, 12/08/2021 14:34:38,Feeder05,,, 12/08/2021 14:34:38,
01103FD898,1, 12/08/2021 14:34:39,Feeder05,,, 12/08/2021 14:34:39,
01103F651E,2, 12/08/2021 14:38:07,Feeder05,,, 12/08/2021 14:38:07,
01103FD963,2, 12/08/2021 14:52:20,Feeder05,,, 12/08/2021 14:52:20,
01103FD963,1, 12/08/2021 14:52:23,Feeder05,,, 12/08/2021 14:52:23,
01103FD963,1, 12/08/2021 14:52:26,Feeder05,,, 12/08/2021 14:52:26,
01103FD963,2, 12/08/2021 14:52:28,Feeder05,,, 12/08/2021 14:52:28,
01103FD963,1, 12/08/2021 14:52:28,Feeder05,,, 12/08/2021 14:52:28,
01103FD963,2, 12/08/2021 14:52:29,Feeder05,,, 12/08/2021 14:52:29,
01103FD963,1, 12/08/2021 14:52:29,Feeder05,,, 12/08/2021 14:52:29,
01103FD963,1, 12/08/2021 14:52:36,Feeder05,,, 12/08/2021 14:52:36,
01103FD963,2, 12/08/2021 14:52:38,Feeder05,,, 12/08/2021 14:52:38,
01103FD963,1, 12/08/2021 14:53:05,Feeder05,,, 12/08/2021 14:53:05,
01103FD963,2, 12/08/2021 14:53:05,Feeder05,,, 12/08/2021 14:53:05,
01103FD963,1, 12/08/2021 14:53:05,Feeder05,,, 12/08/2021 14:53:05,
011016D1F5,2, 12/08/2021 14:59:02,Feeder05,,, 12/08/2021 14:59:02,
011016D1F5,2, 12/08/2021 15:00:48,Feeder05,,, 12/08/2021 15:00:48,
011016D1F5,1, 12/08/2021 15:00:49,Feeder05,,, 12/08/2021 15:00:49,
011016D1F5,2, 12/08/2021 15:00:49,Feeder05,,, 12/08/2021 15:00:49,
011016D1F5,1, 12/08/2021 15:00:50,Feeder05,,, 12/08/2021 15:00:50,
011016D1F5,2, 12/08/2021 15:04:49,Feeder05,,, 12/08/2021 15:04:49,
011016D1F5,1, 12/08/2021 15:04:50,Feeder05,,, 12/08/2021 15:04:50,
011016D1F5,2, 12/08/2021 15:04:50,Feeder05,,, 12/08/2021 15:04:50,
011016D1F5,1, 12/08/2021 15:04:51,Feeder05,,, 12/08/2021 15:04:51,
011016D1F5,2, 12/08/2021 15:04:51,Feeder05,,, 12/08/2021 15:04:51,
01103FD963,2, 12/08/2021 15:11:47,Feeder05,,, 12/08/2021 15:11:47,
01103FD963,1, 12/08/2021 15:11:48,Feeder05,,, 12/08/2021 15:11:48,
01103FD963,2, 12/08/2021 15:11:48,Feeder05,,, 12/08/2021 15:11:48,
01103FD963,1, 12/08/2021 15:11:48,Feeder05,,, 12/08/2021 15:11:48,
01103FD963,2, 12/08/2021 15:11:49,Feeder05,,, 12/08/2021 15:11:49,
01103FD963,1, 12/08/2021 15:11:50,Feeder05,,, 12/08/2021 15:11:50,
01103FD963,2, 12/08/2021 15:11:51,Feeder05,,, 12/08/2021 15:11:51,
01103FD963,1, 12/08/2021 15:11:51,Feeder05,,, 12/08/2021 15:11:51,
01103FD963,2, 12/08/2021 15:11:52,Feeder05,,, 12/08/2021 15:11:52,
01103FD963,1, 12/08/2021 15:11:52,Feeder05,,, 12/08/2021 15:11:52,
011016D1F5,2, 12/08/2021 15:18:24,Feeder05,,, 12/08/2021 15:18:24,
011016D1F5,1, 12/08/2021 15:18:26,Feeder05,,, 12/08/2021 15:18:26,
011016D1F5,2, 12/08/2021 15:18:44,Feeder05,,, 12/08/2021 15:18:44,
011016D1F5,1, 12/08/2021 15:18:45,Feeder05,,, 12/08/2021 15:18:45,
011016D1F5,2, 12/08/2021 15:18:45,Feeder05,,, 12/08/2021 15:18:45,
011016D1F5,1, 12/08/2021 15:18:45,Feeder05,,, 12/08/2021 15:18:45,
011016D1F5,2, 12/08/2021 15:18:46,Feeder05,,, 12/08/2021 15:18:46,
011016D1F5,2, 12/08/2021 15:19:24,Feeder05,,, 12/08/2021 15:19:24,
011016D1F5,1, 12/08/2021 15:19:25,Feeder05,,, 12/08/2021 15:19:25,
011016D1F5,2, 12/08/2021 15:19:25,Feeder05,,, 12/08/2021 15:19:25,
011016D1F5,2, 12/08/2021 15:50:43,Feeder05,,, 12/08/2021 15:50:43,
011016D1F5,2, 12/08/2021 15:50:45,Feeder05,,, 12/08/2021 15:50:45,
011016D1F5,1, 12/08/2021 16:32:21,Feeder05,,, 12/08/2021 16:32:21,
011016D1F5,2, 12/08/2021 16:32:21,Feeder05,,, 12/08/2021 16:32:21,
011016D1F5,1, 12/08/2021 16:36:16,Feeder05,,, 12/08/2021 16:36:16,
011016D1F5,2, 12/08/2021 16:36:16,Feeder05,,, 12/08/2021 16:36:16,
011016D1F5,1, 12/08/2021 16:36:16,Feeder05,,, 12/08/2021 16:36:16,
011016D1F5,2, 12/08/2021 16:36:17,Feeder05,,, 12/08/2021 16:36:17,
01103FE5AE,2, 12/08/2021 16:40:43,Feeder05,,, 12/08/2021 16:40:43,
01103FE5AE,2, 12/08/2021 16:43:00,Feeder05,,, 12/08/2021 16:43:00,
01103FD963,1, 12/08/2021 17:01:25,Feeder05,,, 12/08/2021 17:01:25,
01103FD963,2, 12/08/2021 17:07:37,Feeder05,,, 12/08/2021 17:07:37,
011016D1F5,2, 12/09/2021 08:43:10,Feeder05,,, 12/09/2021 08:43:10,
011016D1F5,2, 12/09/2021 08:43:12,Feeder05,,, 12/09/2021 08:43:12,
011016D1F5,1, 12/09/2021 08:43:12,Feeder05,,, 12/09/2021 08:43:12,
011016D1F5,1, 12/09/2021 08:46:28,Feeder05,,, 12/09/2021 08:46:28,
011016D1F5,2, 12/09/2021 08:46:28,Feeder05,,, 12/09/2021 08:46:28,
011016D1F5,2, 12/09/2021 08:54:32,Feeder05,,, 12/09/2021 08:54:32,
011016D1F5,1, 12/09/2021 08:54:32,Feeder05,,, 12/09/2021 08:54:32,
011016D1F5,2, 12/09/2021 08:54:33,Feeder05,,, 12/09/2021 08:54:33,
011016D1F5,1, 12/09/2021 08:54:33,Feeder05,,, 12/09/2021 08:54:33,
011016D1F5,2, 12/09/2021 08:54:33,Feeder05,,, 12/09/2021 08:54:33,
011016D1F5,1, 12/09/2021 08:54:34,Feeder05,,, 12/09/2021 08:54:34,
011016D1F5,2, 12/09/2021 08:54:34,Feeder05,,, 12/09/2021 08:54:34,
011016D1F5,1, 12/09/2021 08:54:35,Feeder05,,, 12/09/2021 08:54:35,
011016D1F5,2, 12/09/2021 08:54:35,Feeder05,,, 12/09/2021 08:54:35,
011016D1F5,1, 12/09/2021 08:54:35,Feeder05,,, 12/09/2021 08:54:35,
011016D1F5,2, 12/09/2021 09:03:29,Feeder05,,, 12/09/2021 09:03:29,
011016D1F5,1, 12/09/2021 09:03:30,Feeder05,,, 12/09/2021 09:03:30,
011016D1F5,2, 12/09/2021 09:03:30,Feeder05,,, 12/09/2021 09:03:30,
011016D1F5,2, 12/09/2021 09:03:32,Feeder05,,, 12/09/2021 09:03:32,
011016D1F5,2, 12/09/2021 09:03:34,Feeder05,,, 12/09/2021 09:03:34,
011016D1F5,1, 12/09/2021 09:03:35,Feeder05,,, 12/09/2021 09:03:35,
011016D1F5,2, 12/09/2021 09:03:35,Feeder05,,, 12/09/2021 09:03:35,
011016D1F5,1, 12/09/2021 09:03:35,Feeder05,,, 12/09/2021 09:03:35,
011016D1F5,2, 12/09/2021 09:03:36,Feeder05,,, 12/09/2021 09:03:36,
011016C023,1, 12/09/2021 09:05:54,Feeder05,,, 12/09/2021 09:05:54,
011016D1F5,2, 12/09/2021 09:15:47,Feeder05,,, 12/09/2021 09:15:47,
011016D1F5,1, 12/09/2021 09:15:48,Feeder05,,, 12/09/2021 09:15:48,
011016D1F5,2, 12/09/2021 09:15:48,Feeder05,,, 12/09/2021 09:15:48,
011016D1F5,1, 12/09/2021 09:15:48,Feeder05,,, 12/09/2021 09:15:48,
011016D1F5,2, 12/09/2021 09:15:49,Feeder05,,, 12/09/2021 09:15:49,
011016D1F5,1, 12/09/2021 09:15:50,Feeder05,,, 12/09/2021 09:15:50,
011016D1F5,2, 12/09/2021 09:15:52,Feeder05,,, 12/09/2021 09:15:52,
01103F651E,1, 12/09/2021 09:16:16,Feeder05,,, 12/09/2021 09:16:16,
011016D1F5,2, 12/09/2021 09:16:21,Feeder05,,, 12/09/2021 09:16:21,
011016D1F5,1, 12/09/2021 09:16:21,Feeder05,,, 12/09/2021 09:16:21,
011016D1F5,2, 12/09/2021 09:16:21,Feeder05,,, 12/09/2021 09:16:21,
011016D1F5,1, 12/09/2021 09:16:26,Feeder05,,, 12/09/2021 09:16:26,
011016C023,2, 12/09/2021 09:17:14,Feeder05,,, 12/09/2021 09:17:14,
011016C023,1, 12/09/2021 09:17:16,Feeder05,,, 12/09/2021 09:17:16,
011016C023,2, 12/09/2021 09:17:16,Feeder05,,, 12/09/2021 09:17:16,
011016DE2E,1, 12/09/2021 09:18:10,Feeder05,,, 12/09/2021 09:18:10,
011016C023,2, 12/09/2021 09:18:16,Feeder05,,, 12/09/2021 09:18:16,
01103F651E,2, 12/09/2021 09:18:18,Feeder05,,, 12/09/2021 09:18:18,
011016C023,2, 12/09/2021 09:18:39,Feeder05,,, 12/09/2021 09:18:39,
011016DE2E,2, 12/09/2021 09:19:05,Feeder05,,, 12/09/2021 09:19:05,
011016DE2E,2, 12/09/2021 09:20:31,Feeder05,,, 12/09/2021 09:20:31,
011016DE2E,2, 12/09/2021 09:20:33,Feeder05,,, 12/09/2021 09:20:33,
011016D1F5,1, 12/09/2021 09:21:05,Feeder05,,, 12/09/2021 09:21:05,
011016D1F5,2, 12/09/2021 09:21:05,Feeder05,,, 12/09/2021 09:21:05,
011016D1F5,1, 12/09/2021 09:21:28,Feeder05,,, 12/09/2021 09:21:28,
011016D1F5,2, 12/09/2021 09:21:29,Feeder05,,, 12/09/2021 09:21:29,
011016D1F5,1, 12/09/2021 09:21:30,Feeder05,,, 12/09/2021 09:21:30,
011016C023,2, 12/09/2021 09:21:35,Feeder05,,, 12/09/2021 09:21:35,
011016C023,2, 12/09/2021 09:24:40,Feeder05,,, 12/09/2021 09:24:40,
011016DE2E,2, 12/09/2021 09:26:35,Feeder05,,, 12/09/2021 09:26:35,
01103F651E,2, 12/09/2021 09:27:38,Feeder05,,, 12/09/2021 09:27:38,
01103F651E,1, 12/09/2021 09:27:38,Feeder05,,, 12/09/2021 09:27:38,
011016DE2E,1, 12/09/2021 09:28:11,Feeder05,,, 12/09/2021 09:28:11,
011016DE2E,2, 12/09/2021 09:28:12,Feeder05,,, 12/09/2021 09:28:12,
011016DE2E,2, 12/09/2021 09:28:14,Feeder05,,, 12/09/2021 09:28:14,
01103F651E,2, 12/09/2021 09:29:01,Feeder05,,, 12/09/2021 09:29:01,
01103F651E,1, 12/09/2021 09:29:02,Feeder05,,, 12/09/2021 09:29:02,
01103F651E,2, 12/09/2021 09:29:02,Feeder05,,, 12/09/2021 09:29:02,
01103F651E,2, 12/09/2021 09:29:46,Feeder05,,, 12/09/2021 09:29:46,
011016DE2E,1, 12/09/2021 09:31:03,Feeder05,,, 12/09/2021 09:31:03,
011016DE2E,2, 12/09/2021 09:31:04,Feeder05,,, 12/09/2021 09:31:04,
011016DE2E,1, 12/09/2021 09:31:06,Feeder05,,, 12/09/2021 09:31:06,
011016D1F5,1, 12/09/2021 09:32:24,Feeder05,,, 12/09/2021 09:32:24,
011016C023,1, 12/09/2021 09:33:33,Feeder05,,, 12/09/2021 09:33:33,
011016C023,2, 12/09/2021 09:33:34,Feeder05,,, 12/09/2021 09:33:34,
011016D1F5,2, 12/09/2021 09:33:55,Feeder05,,, 12/09/2021 09:33:55,
011016D1F5,1, 12/09/2021 09:33:56,Feeder05,,, 12/09/2021 09:33:56,
011016D1F5,2, 12/09/2021 09:33:56,Feeder05,,, 12/09/2021 09:33:56,
011016D1F5,1, 12/09/2021 09:33:56,Feeder05,,, 12/09/2021 09:33:56,
01103F651E,2, 12/09/2021 09:34:01,Feeder05,,, 12/09/2021 09:34:01,
01103F651E,1, 12/09/2021 09:35:18,Feeder05,,, 12/09/2021 09:35:18,
011016C023,1, 12/09/2021 09:36:04,Feeder05,,, 12/09/2021 09:36:04,
011016C023,2, 12/09/2021 09:36:04,Feeder05,,, 12/09/2021 09:36:04,
011016D1F5,1, 12/09/2021 09:36:05,Feeder05,,, 12/09/2021 09:36:05,
011016D1F5,2, 12/09/2021 09:36:05,Feeder05,,, 12/09/2021 09:36:05,
011016D1F5,1, 12/09/2021 09:36:06,Feeder05,,, 12/09/2021 09:36:06,
011016D1F5,2, 12/09/2021 09:36:06,Feeder05,,, 12/09/2021 09:36:06,
011016D1F5,1, 12/09/2021 09:36:07,Feeder05,,, 12/09/2021 09:36:07,
011016D1F5,1, 12/09/2021 09:36:09,Feeder05,,, 12/09/2021 09:36:09,
011016D1F5,2, 12/09/2021 09:36:09,Feeder05,,, 12/09/2021 09:36:09,
011016D1F5,1, 12/09/2021 09:36:09,Feeder05,,, 12/09/2021 09:36:09,
011016DE2E,2, 12/09/2021 09:40:09,Feeder05,,, 12/09/2021 09:40:09,
011016DE2E,2, 12/09/2021 09:40:11,Feeder05,,, 12/09/2021 09:40:11,
011016D1F5,1, 12/09/2021 09:40:37,Feeder05,,, 12/09/2021 09:40:37,
01103F651E,1, 12/09/2021 09:40:39,Feeder05,,, 12/09/2021 09:40:39,
01103F651E,2, 12/09/2021 09:40:39,Feeder05,,, 12/09/2021 09:40:39,
011016D1F5,2, 12/09/2021 09:41:47,Feeder05,,, 12/09/2021 09:41:47,
011016D1F5,1, 12/09/2021 09:43:11,Feeder05,,, 12/09/2021 09:43:11,
011016D1F5,2, 12/09/2021 09:43:12,Feeder05,,, 12/09/2021 09:43:12,
011016D1F5,1, 12/09/2021 09:43:13,Feeder05,,, 12/09/2021 09:43:13,
011016DE2E,2, 12/09/2021 09:43:35,Feeder05,,, 12/09/2021 09:43:35,
011016DE2E,2, 12/09/2021 09:44:38,Feeder05,,, 12/09/2021 09:44:38,
011016DE2E,1, 12/09/2021 09:44:39,Feeder05,,, 12/09/2021 09:44:39,
011016DE2E,2, 12/09/2021 09:44:39,Feeder05,,, 12/09/2021 09:44:39,
011016DE2E,2, 12/09/2021 09:44:41,Feeder05,,, 12/09/2021 09:44:41,
011016C023,2, 12/09/2021 09:45:08,Feeder05,,, 12/09/2021 09:45:08,
011016D1F5,2, 12/09/2021 09:45:40,Feeder05,,, 12/09/2021 09:45:40,
011016D1F5,2, 12/09/2021 09:45:42,Feeder05,,, 12/09/2021 09:45:42,
011016C023,2, 12/09/2021 09:45:52,Feeder05,,, 12/09/2021 09:45:52,
011016D1F5,2, 12/09/2021 09:45:54,Feeder05,,, 12/09/2021 09:45:54,
011016D1F5,1, 12/09/2021 09:45:54,Feeder05,,, 12/09/2021 09:45:54,
011016D1F5,2, 12/09/2021 09:45:54,Feeder05,,, 12/09/2021 09:45:54,
01103F651E,2, 12/09/2021 09:45:58,Feeder05,,, 12/09/2021 09:45:58,
011016DE2E,1, 12/09/2021 09:46:03,Feeder05,,, 12/09/2021 09:46:03,
01103F651E,1, 12/09/2021 09:48:57,Feeder05,,, 12/09/2021 09:48:57,
01103F651E,2, 12/09/2021 09:48:57,Feeder05,,, 12/09/2021 09:48:57,
01103F651E,1, 12/09/2021 09:48:58,Feeder05,,, 12/09/2021 09:48:58,
01103F651E,2, 12/09/2021 09:48:59,Feeder05,,, 12/09/2021 09:48:59,
01103F651E,1, 12/09/2021 09:48:59,Feeder05,,, 12/09/2021 09:48:59,
01103F651E,2, 12/09/2021 09:48:59,Feeder05,,, 12/09/2021 09:48:59,
011016C023,1, 12/09/2021 09:49:11,Feeder05,,, 12/09/2021 09:49:11,
01103F651E,1, 12/09/2021 09:49:34,Feeder05,,, 12/09/2021 09:49:34,
011016D1F5,2, 12/09/2021 09:50:18,Feeder05,,, 12/09/2021 09:50:18,
011016D1F5,1, 12/09/2021 09:50:18,Feeder05,,, 12/09/2021 09:50:18,
011016D1F5,2, 12/09/2021 09:50:18,Feeder05,,, 12/09/2021 09:50:18,
011016D1F5,1, 12/09/2021 09:50:19,Feeder05,,, 12/09/2021 09:50:19,
011016D1F5,2, 12/09/2021 09:50:19,Feeder05,,, 12/09/2021 09:50:19,
011016C023,2, 12/09/2021 09:50:22,Feeder05,,, 12/09/2021 09:50:22,
01103F651E,1, 12/09/2021 09:51:44,Feeder05,,, 12/09/2021 09:51:44,
01103F651E,2, 12/09/2021 09:51:44,Feeder05,,, 12/09/2021 09:51:44,
011016C023,2, 12/09/2021 09:52:13,Feeder05,,, 12/09/2021 09:52:13,
011016C023,1, 12/09/2021 09:52:14,Feeder05,,, 12/09/2021 09:52:14,
011016C023,2, 12/09/2021 09:52:14,Feeder05,,, 12/09/2021 09:52:14,
01103F651E,2, 12/09/2021 09:53:41,Feeder05,,, 12/09/2021 09:53:41,
01103F651E,1, 12/09/2021 09:53:41,Feeder05,,, 12/09/2021 09:53:41,
01103F651E,2, 12/09/2021 09:53:41,Feeder05,,, 12/09/2021 09:53:41,
01103F651E,1, 12/09/2021 09:53:42,Feeder05,,, 12/09/2021 09:53:42,
011016C023,1, 12/09/2021 09:53:50,Feeder05,,, 12/09/2021 09:53:50,
011016C023,2, 12/09/2021 09:54:07,Feeder05,,, 12/09/2021 09:54:07,
011016C023,2, 12/09/2021 09:54:40,Feeder05,,, 12/09/2021 09:54:40,
011016C023,1, 12/09/2021 09:54:41,Feeder05,,, 12/09/2021 09:54:41,
011016C023,2, 12/09/2021 09:54:41,Feeder05,,, 12/09/2021 09:54:41,
011016C023,1, 12/09/2021 09:54:42,Feeder05,,, 12/09/2021 09:54:42,
011016C023,2, 12/09/2021 09:54:42,Feeder05,,, 12/09/2021 09:54:42,
011016C023,1, 12/09/2021 09:54:43,Feeder05,,, 12/09/2021 09:54:43,
011016C023,2, 12/09/2021 09:54:43,Feeder05,,, 12/09/2021 09:54:43,
011016DE2E,2, 12/09/2021 09:55:00,Feeder05,,, 12/09/2021 09:55:00,
011016D1F5,2, 12/09/2021 09:55:19,Feeder05,,, 12/09/2021 09:55:19,
011016D1F5,1, 12/09/2021 09:55:20,Feeder05,,, 12/09/2021 09:55:20,
011016D1F5,2, 12/09/2021 09:55:20,Feeder05,,, 12/09/2021 09:55:20,
011016D1F5,2, 12/09/2021 09:56:54,Feeder05,,, 12/09/2021 09:56:54,
011016D1F5,1, 12/09/2021 09:56:55,Feeder05,,, 12/09/2021 09:56:55,
011016D1F5,2, 12/09/2021 09:56:56,Feeder05,,, 12/09/2021 09:56:56,
011016D1F5,1, 12/09/2021 09:56:56,Feeder05,,, 12/09/2021 09:56:56,
011016D1F5,2, 12/09/2021 09:56:57,Feeder05,,, 12/09/2021 09:56:57,
011016D1F5,1, 12/09/2021 09:56:57,Feeder05,,, 12/09/2021 09:56:57,
011016D1F5,2, 12/09/2021 09:56:57,Feeder05,,, 12/09/2021 09:56:57,
011016D1F5,1, 12/09/2021 09:56:58,Feeder05,,, 12/09/2021 09:56:58,
011016DE2E,2, 12/09/2021 09:57:09,Feeder05,,, 12/09/2021 09:57:09,
011016D1F5,1, 12/09/2021 09:58:46,Feeder05,,, 12/09/2021 09:58:46,
011016D1F5,2, 12/09/2021 09:58:46,Feeder05,,, 12/09/2021 09:58:46,
011016D1F5,1, 12/09/2021 09:58:48,Feeder05,,, 12/09/2021 09:58:48,
011016D1F5,2, 12/09/2021 09:58:48,Feeder05,,, 12/09/2021 09:58:48,
011016DE2E,2, 12/09/2021 10:08:14,Feeder05,,, 12/09/2021 10:08:14,
01103F651E,1, 12/09/2021 10:08:33,Feeder05,,, 12/09/2021 10:08:33,
011016D1F5,1, 12/09/2021 10:09:01,Feeder05,,, 12/09/2021 10:09:01,
011016C023,1, 12/09/2021 10:09:05,Feeder05,,, 12/09/2021 10:09:05,
011016C023,2, 12/09/2021 10:09:05,Feeder05,,, 12/09/2021 10:09:05,
011016C023,2, 12/09/2021 10:10:18,Feeder05,,, 12/09/2021 10:10:18,
011016C023,1, 12/09/2021 10:10:19,Feeder05,,, 12/09/2021 10:10:19,
011016DE2E,1, 12/09/2021 10:10:25,Feeder05,,, 12/09/2021 10:10:25,
011016DE2E,2, 12/09/2021 10:11:18,Feeder05,,, 12/09/2021 10:11:18,
01103F651E,1, 12/09/2021 10:12:07,Feeder05,,, 12/09/2021 10:12:07,
01103F651E,2, 12/09/2021 10:14:08,Feeder05,,, 12/09/2021 10:14:08,
011016D1F5,1, 12/09/2021 10:15:01,Feeder05,,, 12/09/2021 10:15:01,
011016D1F5,2, 12/09/2021 10:15:02,Feeder05,,, 12/09/2021 10:15:02,
011016D1F5,1, 12/09/2021 10:15:02,Feeder05,,, 12/09/2021 10:15:02,
011016D1F5,2, 12/09/2021 10:15:02,Feeder05,,, 12/09/2021 10:15:02,
011016D1F5,1, 12/09/2021 10:15:03,Feeder05,,, 12/09/2021 10:15:03,
011016D1F5,2, 12/09/2021 10:15:03,Feeder05,,, 12/09/2021 10:15:03,
011016D1F5,2, 12/09/2021 10:15:05,Feeder05,,, 12/09/2021 10:15:05,
011016DE2E,2, 12/09/2021 10:15:26,Feeder05,,, 12/09/2021 10:15:26,
011016DE2E,2, 12/09/2021 10:15:28,Feeder05,,, 12/09/2021 10:15:28,
01103F651E,2, 12/09/2021 10:17:44,Feeder05,,, 12/09/2021 10:17:44,
01103F651E,2, 12/09/2021 10:17:47,Feeder05,,, 12/09/2021 10:17:47,
011016C023,2, 12/09/2021 10:19:20,Feeder05,,, 12/09/2021 10:19:20,
01103F651E,2, 12/09/2021 10:19:56,Feeder05,,, 12/09/2021 10:19:56,
011016DE2E,2, 12/09/2021 10:20:02,Feeder05,,, 12/09/2021 10:20:02,
011016D1F5,2, 12/09/2021 10:20:50,Feeder05,,, 12/09/2021 10:20:50,
011016D1F5,1, 12/09/2021 10:20:51,Feeder05,,, 12/09/2021 10:20:51,
011016D1F5,2, 12/09/2021 10:20:51,Feeder05,,, 12/09/2021 10:20:51,
011016D1F5,1, 12/09/2021 10:20:52,Feeder05,,, 12/09/2021 10:20:52,
011016D1F5,2, 12/09/2021 10:20:53,Feeder05,,, 12/09/2021 10:20:53,
011016D1F5,1, 12/09/2021 10:20:53,Feeder05,,, 12/09/2021 10:20:53,
011016D1F5,2, 12/09/2021 10:20:53,Feeder05,,, 12/09/2021 10:20:53,
011016D1F5,1, 12/09/2021 10:20:54,Feeder05,,, 12/09/2021 10:20:54,
011016D1F5,1, 12/09/2021 10:21:42,Feeder05,,, 12/09/2021 10:21:42,
011016D1F5,2, 12/09/2021 10:21:43,Feeder05,,, 12/09/2021 10:21:43,
011016D1F5,1, 12/09/2021 10:21:43,Feeder05,,, 12/09/2021 10:21:43,
011016D1F5,2, 12/09/2021 10:21:43,Feeder05,,, 12/09/2021 10:21:43,
01103F651E,2, 12/09/2021 10:22:03,Feeder05,,, 12/09/2021 10:22:03,
011016DE2E,1, 12/09/2021 10:23:04,Feeder05,,, 12/09/2021 10:23:04,
01103F651E,2, 12/09/2021 10:24:15,Feeder05,,, 12/09/2021 10:24:15,
01103F651E,2, 12/09/2021 10:24:29,Feeder05,,, 12/09/2021 10:24:29,
01103F651E,2, 12/09/2021 10:24:53,Feeder05,,, 12/09/2021 10:24:53,
011016DE2E,2, 12/09/2021 10:25:23,Feeder05,,, 12/09/2021 10:25:23,
011016D1F5,2, 12/09/2021 10:25:31,Feeder05,,, 12/09/2021 10:25:31,
01103F651E,1, 12/09/2021 10:26:51,Feeder05,,, 12/09/2021 10:26:51,
011016DE2E,2, 12/09/2021 10:26:53,Feeder05,,, 12/09/2021 10:26:53,
011016DE2E,1, 12/09/2021 10:26:57,Feeder05,,, 12/09/2021 10:26:57,
01103F651E,1, 12/09/2021 10:27:07,Feeder05,,, 12/09/2021 10:27:07,
011016DE2E,2, 12/09/2021 10:27:33,Feeder05,,, 12/09/2021 10:27:33,
011016DE2E,1, 12/09/2021 10:27:36,Feeder05,,, 12/09/2021 10:27:36,
011016D1F5,2, 12/09/2021 10:28:12,Feeder05,,, 12/09/2021 10:28:12,
01103FD898,1, 12/09/2021 10:28:42,Feeder05,,, 12/09/2021 10:28:42,
01103FD898,2, 12/09/2021 10:28:44,Feeder05,,, 12/09/2021 10:28:44,
01103FD898,1, 12/09/2021 10:28:45,Feeder05,,, 12/09/2021 10:28:45,
01103FD898,1, 12/09/2021 10:28:47,Feeder05,,, 12/09/2021 10:28:47,
01103FD898,2, 12/09/2021 10:28:49,Feeder05,,, 12/09/2021 10:28:49,
01103FD898,1, 12/09/2021 10:28:49,Feeder05,,, 12/09/2021 10:28:49,
01103FD898,2, 12/09/2021 10:28:49,Feeder05,,, 12/09/2021 10:28:49,
01103FD898,1, 12/09/2021 10:28:50,Feeder05,,, 12/09/2021 10:28:50,
01103FD898,2, 12/09/2021 10:28:50,Feeder05,,, 12/09/2021 10:28:50,
01103FD898,1, 12/09/2021 10:28:51,Feeder05,,, 12/09/2021 10:28:51,
01103FD898,2, 12/09/2021 10:28:51,Feeder05,,, 12/09/2021 10:28:51,
01103FD898,1, 12/09/2021 10:28:52,Feeder05,,, 12/09/2021 10:28:52,
01103FD898,2, 12/09/2021 10:28:52,Feeder05,,, 12/09/2021 10:28:52,
01103FD898,1, 12/09/2021 10:28:52,Feeder05,,, 12/09/2021 10:28:52,
01103FD898,2, 12/09/2021 10:28:53,Feeder05,,, 12/09/2021 10:28:53,
01103F651E,2, 12/09/2021 10:29:11,Feeder05,,, 12/09/2021 10:29:11,
01103F651E,2, 12/09/2021 10:30:29,Feeder05,,, 12/09/2021 10:30:29,
01103F651E,2, 12/09/2021 10:32:35,Feeder05,,, 12/09/2021 10:32:35,
011016C023,2, 12/09/2021 10:32:48,Feeder05,,, 12/09/2021 10:32:48,
011016C023,1, 12/09/2021 10:32:49,Feeder05,,, 12/09/2021 10:32:49,
011016DD50,2, 12/09/2021 10:33:37,Feeder05,,, 12/09/2021 10:33:37,
